orderId,productName,price,category,boxHeight
ORD05215,"Fear of God Essentials",10477.25,apparel,8
ORD05216,"Acne Studios Face Patch",5938.56,apparel,8
ORD05217,"Common Projects Achilles",12708,shoes,13
ORD05218,"Common Projects Achilles",1737.17,shoes,5
ORD05219,"Reebok Classic Leather",19861.45,shoes,32
ORD05220,"Nike Air Max 270",12789.05,shoes,30
ORD05221,"Tumi Alpha Backpack",24464.33,bags,40
ORD05222,"Gundam RX-78-2 MG",8578.71,collectibles,20
ORD05223,"Hot Wheels RLC",3799.04,collectibles,19
ORD05224,"Reebok Classic Leather",8140.08,shoes,33
ORD05225,"Coach Tabby",25150.56,bags,29
ORD05226,"Acne Studios Face Patch",6858.69,apparel,5
ORD05227,"Louis Vuitton Neverfull",26713.88,bags,49
ORD05228,"Stone Island Shadow Project",27044.83,apparel,11
ORD05229,"McFarlane Spawn Figure",12083.02,collectibles,18
ORD05230,"Converse Chuck Taylor High",9255.5,shoes,28
ORD05231,"Dragon Ball Statue",12194.4,collectibles,8
ORD05232,"Fjällräven Kånken",36234.47,bags,16
ORD05233,"Reebok Club C",8137.07,shoes,8
ORD05234,"Birkenstock Arizona",7348.22,shoes,9
ORD05235,"Tumi Alpha Backpack",49499.95,bags,20
ORD05236,"Coach Tabby",9589.38,bags,13
ORD05237,"Fear of God Essentials",1429.7,apparel,29
ORD05238,"Off-White Arrows Hoodie",19373.38,apparel,22
ORD05239,"MCM Stark Backpack",21824.79,bags,18
ORD05240,"Fjällräven Kånken",30744.5,bags,36
ORD05241,"Onitsuka Tiger Mexico 66",7239.59,shoes,13
ORD05242,"Converse Chuck Taylor Low",5844.11,shoes,10
ORD05243,"Palace Tri-Ferg Tee",21196.03,apparel,22
ORD05244,"New Balance 990",13455.13,shoes,14
ORD05245,"New Balance 990",13826.71,shoes,12
ORD05246,"Acne Studios Face Patch",12341.38,apparel,14
ORD05247,"Comme des Garçons Shirt",5695.19,apparel,9
ORD05248,"Samsonite Spinner",9858.47,bags,25
ORD05249,"LEGO Creator Expert",6670.91,collectibles,7
ORD05250,"Fear of God Essentials",26076.47,apparel,9
ORD05251,"Samsonite Spinner",2312.02,bags,35
ORD05252,"Supreme Box Logo Tee",21119.49,apparel,19
ORD05253,"Vans Slip-On",8941.69,shoes,11
ORD05254,"Chanel Classic Flap",75300.33,bags,22
ORD05255,"Hoka Clifton 9",13634.6,shoes,30
ORD05256,"Nike Air Max 270",22800.08,shoes,32
ORD05257,"Skechers Go Walk",8475.72,shoes,7
ORD05258,"Kipling City Bag",55582.65,bags,27
ORD05259,"Reebok Classic Leather",11191.46,shoes,26
ORD05260,"Gucci GG Marmont",35611.33,bags,33
ORD05261,"New Balance 990",12861.32,shoes,9
ORD05262,"Bearbrick 400%",11161.97,collectibles,32
ORD05263,"Dragon Ball Statue",13346.01,collectibles,9
ORD05264,"MCM Stark Backpack",24526.92,bags,20
ORD05265,"Kipling City Bag",18183.46,bags,16
ORD05266,"MCM Stark Backpack",4567.58,bags,41
ORD05267,"Salomon XT-6",18749.37,shoes,38
ORD05268,"Noah Core Logo Tee",21109.77,apparel,32
ORD05269,"Common Projects Achilles",14091.48,shoes,11
ORD05270,"Puma RS-X",13895.84,shoes,39
ORD05271,"Adidas Ultraboost 22",3902.31,shoes,35
ORD05272,"Fear of God Essentials",11379.52,apparel,13
ORD05273,"Birkenstock Arizona",1774.24,shoes,12
ORD05274,"Vans Old Skool High",19183.7,shoes,32
ORD05275,"One Piece Mega WCF",11407.5,collectibles,7
ORD05276,"One Piece Mega WCF",13583.67,collectibles,24
ORD05277,"Fear of God Essentials",1672.89,apparel,8
ORD05278,"Kate Spade New York Bag",48159.64,bags,47
ORD05279,"Common Projects Achilles",3319.98,shoes,8
ORD05280,"Birkenstock Arizona",6318.62,shoes,13
ORD05281,"Puma RS-X",14011.42,shoes,38
ORD05282,"Tumi Alpha Backpack",12756.12,bags,35
ORD05283,"Converse Chuck Taylor High",21611.46,shoes,17
ORD05284,"Supreme Box Logo Tee",18998.55,apparel,24
ORD05285,"Puma RS-X",3043.34,shoes,19
ORD05286,"Coach Tabby",65220.22,bags,38
ORD05287,"Converse Chuck Taylor Low",3932.73,shoes,5
ORD05288,"Louis Vuitton Neverfull",51274.9,bags,46
ORD05289,"New Balance 990",12398.51,shoes,13
ORD05290,"Vans Old Skool High",13348.48,shoes,37
ORD05291,"Vans Old Skool High",24056.8,shoes,35
ORD05292,"Carhartt WIP Chase Tee",13279.35,apparel,7
ORD05293,"Acne Studios Face Patch",3046.48,apparel,24
ORD05294,"Kith Box Logo",18900.01,apparel,7
ORD05295,"Adidas Ultraboost 22",21952.2,shoes,36
ORD05296,"McFarlane Spawn Figure",3372.2,collectibles,30
ORD05297,"Stone Island Shadow Project",18057.72,apparel,24
ORD05298,"Fear of God Essentials",23816.09,apparel,30
ORD05299,"Palace Tri-Ferg Tee",959.33,apparel,9
ORD05300,"Kipling City Bag",12783.54,bags,43
ORD05301,"Puma Suede Classic",10763.91,shoes,6
ORD05302,"Figma Link",1940.08,collectibles,16
ORD05303,"Nike Air Force 1 Low",5575.35,shoes,6
ORD05304,"One Piece Mega WCF",14908.74,collectibles,25
ORD05305,"Prada Nylon Bag",15672.96,bags,19
ORD05306,"Reebok Club C",3048.4,shoes,7
ORD05307,"Louis Vuitton Neverfull",57136.92,bags,10
ORD05308,"Nendoroid Hatsune Miku",1081.98,collectibles,21
ORD05309,"A Bathing Ape Shark Hoodie",13937.38,apparel,27
ORD05310,"Palace Tri-Ferg Tee",9599.29,apparel,14
ORD05311,"Converse Chuck Taylor Low",506.02,shoes,10
ORD05312,"Fjällräven Kånken",59941.74,bags,13
ORD05313,"One Piece Mega WCF",9956.08,collectibles,24
ORD05314,"Converse Chuck Taylor High",14170.66,shoes,37
ORD05315,"Off-White Arrows Hoodie",3217.59,apparel,26
ORD05316,"Tamiya RC Car",10921.76,collectibles,24
ORD05317,"Skechers Go Walk",13456.34,shoes,10
ORD05318,"Hot Wheels RLC",418.08,collectibles,8
ORD05319,"Stone Island Shadow Project",3829.44,apparel,6
ORD05320,"Converse Chuck Taylor High",3713.1,shoes,34
ORD05321,"Gucci GG Marmont",39728.71,bags,35
ORD05322,"Vans Old Skool High",2973.81,shoes,32
ORD05323,"Jordan 1 Retro High",10579.65,shoes,31
ORD05324,"Stone Island Shadow Project",2139.76,apparel,29
ORD05325,"Reebok Classic Leather",23659.82,shoes,21
ORD05326,"New Balance 574",5149.95,shoes,17
ORD05327,"Hoka Clifton 9",23551.2,shoes,18
ORD05328,"Kipling City Bag",33175.91,bags,43
ORD05329,"Acne Studios Face Patch",8762.17,apparel,21
ORD05330,"Kate Spade New York Bag",58079.63,bags,38
ORD05331,"Reebok Classic Leather",16311.77,shoes,28
ORD05332,"Adidas Stan Smith",6335.36,shoes,14
ORD05333,"New Balance 990",10161.52,shoes,14
ORD05334,"Jordan 1 Retro High",6761.12,shoes,38
ORD05335,"Stüssy World Tour Tee",14078.1,apparel,26
ORD05336,"Nendoroid Hatsune Miku",14132.47,collectibles,28
ORD05337,"Kipling City Bag",72003.51,bags,31
ORD05338,"Louis Vuitton Neverfull",45945.82,bags,25
ORD05339,"Salomon XT-6",11197.13,shoes,18
ORD05340,"Fjällräven Kånken",64434.24,bags,44
ORD05341,"Nendoroid Hatsune Miku",7925.13,collectibles,14
ORD05342,"Fear of God Essentials",13665.14,apparel,24
ORD05343,"Coach Tabby",42295.83,bags,42
ORD05344,"Kith Box Logo",594.38,apparel,17
ORD05345,"Skechers Go Walk",4464.54,shoes,10
ORD05346,"MCM Stark Backpack",23458.3,bags,37
ORD05347,"Hot Wheels RLC",8084.35,collectibles,25
ORD05348,"Kate Spade New York Bag",34516.06,bags,33
ORD05349,"One Piece Mega WCF",13967.24,collectibles,32
ORD05350,"Adidas Stan Smith",4221.96,shoes,13
ORD05351,"Puma Suede Classic",10674.65,shoes,8
ORD05352,"Figma Link",4752.91,collectibles,10
ORD05353,"McFarlane Spawn Figure",13979.16,collectibles,29
ORD05354,"Kipling City Bag",10471.4,bags,47
ORD05355,"Dragon Ball Statue",1797.07,collectibles,11
ORD05356,"Prada Nylon Bag",58589.96,bags,40
ORD05357,"Tumi Alpha Backpack",49757.47,bags,37
ORD05358,"Dragon Ball Statue",828.35,collectibles,25
ORD05359,"Stone Island Shadow Project",16011.31,apparel,11
ORD05360,"Adidas Stan Smith",2639.23,shoes,6
ORD05361,"Hoka Clifton 9",14628.64,shoes,33
ORD05362,"Off-White Arrows Hoodie",25316.73,apparel,29
ORD05363,"Common Projects Achilles",3166.79,shoes,13
ORD05364,"Carhartt WIP Chase Tee",19260.9,apparel,6
ORD05365,"Adidas Ultraboost 22",23005.4,shoes,28
ORD05366,"MCM Stark Backpack",50067.16,bags,35
ORD05367,"Puma RS-X",22991.17,shoes,37
ORD05368,"Funko Pop Batman",6220.27,collectibles,15
ORD05369,"Reebok Classic Leather",21239.54,shoes,35
ORD05370,"One Piece Mega WCF",14695.17,collectibles,20
ORD05371,"Reebok Classic Leather",18235.89,shoes,33
ORD05372,"Adidas Stan Smith",4164.5,shoes,5
ORD05373,"Reebok Classic Leather",4423.91,shoes,28
ORD05374,"Onitsuka Tiger Mexico 66",13529.18,shoes,15
ORD05375,"Jordan 1 Retro High",13216.31,shoes,18
ORD05376,"Prada Nylon Bag",30878.16,bags,28
ORD05377,"Vans Slip-On",5477.91,shoes,7
ORD05378,"New Balance 990",11528.3,shoes,12
ORD05379,"Longchamp Le Pliage",15252.57,bags,21
ORD05380,"Vans Slip-On",14342.72,shoes,14
ORD05381,"Reebok Club C",9290.54,shoes,14
ORD05382,"MCM Stark Backpack",32074.51,bags,20
ORD05383,"Coach Tabby",21851.05,bags,47
ORD05384,"Tumi Alpha Backpack",48863.15,bags,45
ORD05385,"Acne Studios Face Patch",28160.9,apparel,14
ORD05386,"Gucci GG Marmont",75061.11,bags,25
ORD05387,"New Balance 574",22857.44,shoes,40
ORD05388,"One Piece Mega WCF",7174.7,collectibles,5
ORD05389,"Tumi Alpha Backpack",6881.95,bags,26
ORD05390,"LEGO Creator Expert",536.71,collectibles,21
ORD05391,"Hot Wheels RLC",11677.3,collectibles,26
ORD05392,"Comme des Garçons Shirt",10634.37,apparel,20
ORD05393,"Dragon Ball Statue",5610.67,collectibles,26
ORD05394,"Hoka Clifton 9",13317.03,shoes,18
ORD05395,"Skechers Go Walk",7762.31,shoes,10
ORD05396,"Jordan 1 Retro High",9740.46,shoes,40
ORD05397,"Fear of God Essentials",14759.13,apparel,6
ORD05398,"McFarlane Spawn Figure",14321.85,collectibles,17
ORD05399,"Onitsuka Tiger Mexico 66",12209.37,shoes,13
ORD05400,"Off-White Arrows Hoodie",23814.95,apparel,15
ORD05401,"One Piece Mega WCF",9814.48,collectibles,11
ORD05402,"Tamiya RC Car",10921.83,collectibles,15
ORD05403,"LEGO Creator Expert",9462.13,collectibles,21
ORD05404,"Fear of God Essentials",5557.32,apparel,16
ORD05405,"Bearbrick 400%",4437.8,collectibles,14
ORD05406,"Kipling City Bag",40435,bags,13
ORD05407,"Gucci GG Marmont",33612.97,bags,41
ORD05408,"Puma RS-X",6739.27,shoes,31
ORD05409,"Prada Nylon Bag",17047.35,bags,21
ORD05410,"Prada Nylon Bag",34571.16,bags,42
ORD05411,"Reebok Club C",13621.93,shoes,5
ORD05412,"Gundam RX-78-2 MG",9186.49,collectibles,20
ORD05413,"Skechers Go Walk",2290.09,shoes,9
ORD05414,"Hot Wheels RLC",8352.96,collectibles,15
ORD05415,"Salomon XT-6",24621.3,shoes,40
ORD05416,"Longchamp Le Pliage",14182.48,bags,46
ORD05417,"Adidas Ultraboost 22",10569.05,shoes,33
ORD05418,"Bearbrick 400%",13224.33,collectibles,20
ORD05419,"MCM Stark Backpack",78561.82,bags,22
ORD05420,"New Balance 990",7520.04,shoes,6
ORD05421,"Bandai Ultraman Figure",10775.87,collectibles,7
ORD05422,"Kate Spade New York Bag",27696.98,bags,21
ORD05423,"Onitsuka Tiger Mexico 66",10206.76,shoes,14
ORD05424,"Prada Nylon Bag",71329.17,bags,34
ORD05425,"Hoka Clifton 9",11647.16,shoes,21
ORD05426,"Converse Chuck Taylor Low",5940.67,shoes,7
ORD05427,"Palace Tri-Ferg Tee",25541.36,apparel,28
ORD05428,"Figma Link",2361,collectibles,11
ORD05429,"Samsonite Spinner",45258.6,bags,19
ORD05430,"New Balance 574",18796.29,shoes,27
ORD05431,"Bandai Ultraman Figure",5780.89,collectibles,15
ORD05432,"Crocs Classic Clog",3525.58,shoes,15
ORD05433,"Adidas Stan Smith",13986.72,shoes,6
ORD05434,"Prada Nylon Bag",11430.44,bags,19
ORD05435,"Samsonite Spinner",35100.73,bags,19
ORD05436,"A Bathing Ape Shark Hoodie",27886.74,apparel,19
ORD05437,"Bandai Ultraman Figure",2297.02,collectibles,24
ORD05438,"Stüssy World Tour Tee",13595.67,apparel,23
ORD05439,"Common Projects Achilles",14718.24,shoes,15
ORD05440,"Converse Chuck Taylor High",20353.95,shoes,38
ORD05441,"Carhartt WIP Chase Tee",6755.33,apparel,23
ORD05442,"Supreme Box Logo Tee",4713.1,apparel,32
ORD05443,"Funko Pop Batman",12760.55,collectibles,8
ORD05444,"Nendoroid Hatsune Miku",3731.21,collectibles,6
ORD05445,"Birkenstock Arizona",10650.59,shoes,12
ORD05446,"Jordan 1 Retro High",11737.61,shoes,32
ORD05447,"Common Projects Achilles",14261.4,shoes,8
ORD05448,"Adidas Ultraboost 22",16643.75,shoes,37
ORD05449,"Kate Spade New York Bag",59810.53,bags,33
ORD05450,"Puma Suede Classic",5396.02,shoes,15
ORD05451,"Reebok Club C",9071.34,shoes,8
ORD05452,"Stüssy World Tour Tee",6579.23,apparel,31
ORD05453,"Gundam RX-78-2 MG",10072.8,collectibles,27
ORD05454,"Puma Suede Classic",5695.55,shoes,15
ORD05455,"Chanel Classic Flap",68573.99,bags,48
ORD05456,"McFarlane Spawn Figure",12979.48,collectibles,19
ORD05457,"Adidas Ultraboost 22",22747.87,shoes,37
ORD05458,"Salomon XT-6",15252.93,shoes,35
ORD05459,"McFarlane Spawn Figure",10862.92,collectibles,23
ORD05460,"Common Projects Achilles",6372.67,shoes,9
ORD05461,"Kate Spade New York Bag",47240.58,bags,29
ORD05462,"Gucci GG Marmont",33904,bags,34
ORD05463,"Samsonite Spinner",2141.4,bags,12
ORD05464,"Supreme Box Logo Tee",6430.48,apparel,28
ORD05465,"Birkenstock Arizona",10340.75,shoes,7
ORD05466,"Reebok Classic Leather",14219.94,shoes,29
ORD05467,"Carhartt WIP Chase Tee",16278.08,apparel,10
ORD05468,"Supreme Box Logo Tee",15222.71,apparel,8
ORD05469,"Salomon XT-6",14129.85,shoes,23
ORD05470,"Figma Link",14164.99,collectibles,20
ORD05471,"Chanel Classic Flap",7746.05,bags,26
ORD05472,"Supreme Box Logo Tee",18807.5,apparel,6
ORD05473,"Longchamp Le Pliage",25970.43,bags,24
ORD05474,"Coach Tabby",30760.98,bags,13
ORD05475,"Tamiya RC Car",11881.48,collectibles,11
ORD05476,"Funko Pop Batman",7662.01,collectibles,25
ORD05477,"Coach Tabby",21740.12,bags,41
ORD05478,"Adidas Ultraboost 22",23752.29,shoes,38
ORD05479,"Vans Slip-On",10405.45,shoes,6
ORD05480,"Birkenstock Arizona",7617.05,shoes,10
ORD05481,"A Bathing Ape Shark Hoodie",11539.14,apparel,9
ORD05482,"Kate Spade New York Bag",2364.23,bags,22
ORD05483,"Fear of God Essentials",18151.19,apparel,15
ORD05484,"Carhartt WIP Chase Tee",27296.41,apparel,21
ORD05485,"Gundam RX-78-2 MG",6406.5,collectibles,13
ORD05486,"MCM Stark Backpack",41837.23,bags,45
ORD05487,"Nendoroid Hatsune Miku",7958.23,collectibles,5
ORD05488,"New Balance 574",8947.49,shoes,25
ORD05489,"Puma Suede Classic",2742.73,shoes,11
ORD05490,"Hot Wheels RLC",11297.18,collectibles,22
ORD05491,"Nendoroid Hatsune Miku",1369,collectibles,27
ORD05492,"Puma RS-X",11429.79,shoes,28
ORD05493,"Adidas Ultraboost 22",13493.32,shoes,34
ORD05494,"Hot Wheels RLC",9879.31,collectibles,28
ORD05495,"Coach Tabby",62658.75,bags,19
ORD05496,"Supreme Box Logo Tee",2478.42,apparel,10
ORD05497,"Stone Island Shadow Project",10823.78,apparel,11
ORD05498,"Kith Box Logo",13922.44,apparel,10
ORD05499,"Louis Vuitton Neverfull",14887.59,bags,28
ORD05500,"Vans Old Skool High",6340.74,shoes,17
ORD05501,"Palace Tri-Ferg Tee",24798.49,apparel,13
ORD05502,"Adidas Ultraboost 22",8658.6,shoes,38
ORD05503,"Carhartt WIP Chase Tee",3190.05,apparel,29
ORD05504,"Tumi Alpha Backpack",27919.67,bags,21
ORD05505,"Converse Chuck Taylor High",21833.2,shoes,40
ORD05506,"Vans Slip-On",10140.49,shoes,13
ORD05507,"Longchamp Le Pliage",61515.36,bags,40
ORD05508,"New Balance 990",2225.44,shoes,5
ORD05509,"Longchamp Le Pliage",2592.21,bags,41
ORD05510,"Onitsuka Tiger Mexico 66",9599.56,shoes,6
ORD05511,"Hot Wheels RLC",13344.97,collectibles,7
ORD05512,"New Balance 574",18572.33,shoes,17
ORD05513,"Gucci GG Marmont",51457.32,bags,21
ORD05514,"Kate Spade New York Bag",3708.21,bags,14
ORD05515,"Prada Nylon Bag",10817.23,bags,12
ORD05516,"Stüssy World Tour Tee",20682.98,apparel,32
ORD05517,"Reebok Classic Leather",16171.5,shoes,22
ORD05518,"Nendoroid Hatsune Miku",12327.99,collectibles,31
ORD05519,"Adidas Ultraboost 22",12875.24,shoes,17
ORD05520,"New Balance 990",10721.41,shoes,8
ORD05521,"A Bathing Ape Shark Hoodie",881.07,apparel,29
ORD05522,"Salomon XT-6",9335.48,shoes,18
ORD05523,"MCM Stark Backpack",21786.34,bags,20
ORD05524,"McFarlane Spawn Figure",2743.2,collectibles,7
ORD05525,"Puma Suede Classic",3723.17,shoes,9
ORD05526,"Converse Chuck Taylor High",12104.92,shoes,36
ORD05527,"Hoka Clifton 9",20533.49,shoes,17
ORD05528,"Vans Slip-On",4255.72,shoes,8
ORD05529,"Kith Box Logo",5679.14,apparel,6
ORD05530,"Acne Studios Face Patch",4221.43,apparel,14
ORD05531,"Converse Chuck Taylor Low",11859.7,shoes,5
ORD05532,"Noah Core Logo Tee",20676.4,apparel,28
ORD05533,"Jordan 1 Retro High",22187.48,shoes,38
ORD05534,"Chanel Classic Flap",61523.89,bags,10
ORD05535,"Fear of God Essentials",1486.52,apparel,10
ORD05536,"Tumi Alpha Backpack",24103.86,bags,36
ORD05537,"New Balance 990",9189.38,shoes,5
ORD05538,"Vans Old Skool High",3676.69,shoes,27
ORD05539,"Louis Vuitton Neverfull",58336.84,bags,35
ORD05540,"Funko Pop Batman",11930,collectibles,12
ORD05541,"One Piece Mega WCF",11042.67,collectibles,23
ORD05542,"Tumi Alpha Backpack",51892.36,bags,31
ORD05543,"A Bathing Ape Shark Hoodie",11469.39,apparel,16
ORD05544,"Fjällräven Kånken",22835.01,bags,20
ORD05545,"Stüssy World Tour Tee",29825.84,apparel,11
ORD05546,"Vans Old Skool High",11868.22,shoes,19
ORD05547,"Bearbrick 400%",9612.48,collectibles,30
ORD05548,"Samsonite Spinner",53165.6,bags,23
ORD05549,"Stüssy World Tour Tee",2391.35,apparel,24
ORD05550,"Nike Air Max 270",17216.59,shoes,20
ORD05551,"Noah Core Logo Tee",15822.7,apparel,31
ORD05552,"Kipling City Bag",36045.73,bags,26
ORD05553,"Reebok Club C",3052.9,shoes,13
ORD05554,"Nike Air Force 1 Low",10612.47,shoes,13
ORD05555,"Tumi Alpha Backpack",11098.9,bags,12
ORD05556,"Comme des Garçons Shirt",21688.69,apparel,20
ORD05557,"Hoka Clifton 9",17210.97,shoes,34
ORD05558,"Puma RS-X",12783.87,shoes,38
ORD05559,"Palace Tri-Ferg Tee",25125.67,apparel,7
ORD05560,"Fjällräven Kånken",71443.67,bags,19
ORD05561,"Nike Air Max 270",9049.11,shoes,32
ORD05562,"New Balance 574",10351.56,shoes,33
ORD05563,"Hoka Clifton 9",12060.8,shoes,26
ORD05564,"Tamiya RC Car",9011.92,collectibles,28
ORD05565,"New Balance 574",9656.83,shoes,27
ORD05566,"Kipling City Bag",60290.85,bags,45
ORD05567,"Hot Wheels RLC",9023.53,collectibles,24
ORD05568,"Louis Vuitton Neverfull",22415.74,bags,14
ORD05569,"Adidas Stan Smith",1267.03,shoes,14
ORD05570,"Dragon Ball Statue",3023.68,collectibles,27
ORD05571,"Adidas Ultraboost 22",3323.98,shoes,25
ORD05572,"Skechers Go Walk",2951.75,shoes,5
ORD05573,"Noah Core Logo Tee",12799.72,apparel,11
ORD05574,"Tamiya RC Car",6807.96,collectibles,13
ORD05575,"LEGO Creator Expert",12836.27,collectibles,25
ORD05576,"Onitsuka Tiger Mexico 66",10310.55,shoes,5
ORD05577,"Converse Chuck Taylor High",13670.37,shoes,16
ORD05578,"Prada Nylon Bag",46799.24,bags,37
ORD05579,"Acne Studios Face Patch",12553.78,apparel,27
ORD05580,"Converse Chuck Taylor High",22526.57,shoes,31
ORD05581,"Stone Island Shadow Project",18265.21,apparel,31
ORD05582,"Skechers Go Walk",9471.44,shoes,12
ORD05583,"Comme des Garçons Shirt",25223.89,apparel,21
ORD05584,"McFarlane Spawn Figure",9722.99,collectibles,26
ORD05585,"Funko Pop Batman",10704.3,collectibles,29
ORD05586,"Gucci GG Marmont",57481.64,bags,33
ORD05587,"Converse Chuck Taylor High",19034.33,shoes,21
ORD05588,"Puma RS-X",14824.03,shoes,33
ORD05589,"McFarlane Spawn Figure",4673.26,collectibles,5
ORD05590,"Figma Link",8283.83,collectibles,15
ORD05591,"Reebok Classic Leather",2185.69,shoes,40
ORD05592,"New Balance 574",8171.27,shoes,28
ORD05593,"Converse Chuck Taylor Low",5023.57,shoes,9
ORD05594,"New Balance 990",771.46,shoes,6
ORD05595,"Vans Old Skool High",17405.07,shoes,18
ORD05596,"Reebok Club C",10687.4,shoes,7
ORD05597,"Puma Suede Classic",13272.81,shoes,12
ORD05598,"Puma RS-X",8852.04,shoes,21
ORD05599,"Nendoroid Hatsune Miku",2817.86,collectibles,5
ORD05600,"Reebok Classic Leather",15761.37,shoes,40
ORD05601,"Crocs Classic Clog",9080.96,shoes,7
ORD05602,"Nike Air Force 1 Low",1856.46,shoes,13
ORD05603,"Vans Slip-On",1460.59,shoes,14
ORD05604,"Salomon XT-6",19555.28,shoes,21
ORD05605,"Comme des Garçons Shirt",9891.28,apparel,27
ORD05606,"New Balance 990",9457.25,shoes,8
ORD05607,"Kate Spade New York Bag",63115.87,bags,32
ORD05608,"Nike Air Max 270",3876.83,shoes,39
ORD05609,"Prada Nylon Bag",44187,bags,24
ORD05610,"Gucci GG Marmont",47743.78,bags,22
ORD05611,"MCM Stark Backpack",56403.01,bags,24
ORD05612,"Gundam RX-78-2 MG",13482.83,collectibles,25
ORD05613,"Hoka Clifton 9",14642.91,shoes,39
ORD05614,"Prada Nylon Bag",32896.48,bags,10
ORD05615,"LEGO Creator Expert",13519.01,collectibles,14
ORD05616,"LEGO Creator Expert",3277.79,collectibles,8
ORD05617,"Stone Island Shadow Project",5142.05,apparel,29
ORD05618,"Carhartt WIP Chase Tee",6577.52,apparel,28
ORD05619,"Hot Wheels RLC",3448.88,collectibles,20
ORD05620,"Comme des Garçons Shirt",18089.66,apparel,7
ORD05621,"Acne Studios Face Patch",16616.94,apparel,32
ORD05622,"Nike Air Force 1 Low",14066.06,shoes,12
ORD05623,"Common Projects Achilles",14304.89,shoes,15
ORD05624,"Tumi Alpha Backpack",11390.14,bags,25
ORD05625,"Bearbrick 400%",12653.4,collectibles,19
ORD05626,"Figma Link",9881.27,collectibles,16
ORD05627,"New Balance 574",13881.66,shoes,38
ORD05628,"MCM Stark Backpack",1724.67,bags,43
ORD05629,"Converse Chuck Taylor High",9562.61,shoes,28
ORD05630,"One Piece Mega WCF",10019.74,collectibles,7
ORD05631,"New Balance 574",9666.63,shoes,35
ORD05632,"Crocs Classic Clog",2797.39,shoes,11
ORD05633,"Hot Wheels RLC",14626.8,collectibles,6
ORD05634,"LEGO Creator Expert",4594.09,collectibles,16
ORD05635,"Kipling City Bag",38402.29,bags,19
ORD05636,"Gundam RX-78-2 MG",6662.35,collectibles,16
ORD05637,"New Balance 574",1973.52,shoes,28
ORD05638,"Kipling City Bag",22906.6,bags,14
ORD05639,"New Balance 574",4975.59,shoes,17
ORD05640,"Carhartt WIP Chase Tee",28176.37,apparel,14
ORD05641,"Figma Link",7414.13,collectibles,11
ORD05642,"Crocs Classic Clog",7074.37,shoes,15
ORD05643,"Noah Core Logo Tee",23301.29,apparel,7
ORD05644,"Bearbrick 400%",1954.05,collectibles,5
ORD05645,"Converse Chuck Taylor Low",2575.43,shoes,9
ORD05646,"New Balance 574",7253.81,shoes,24
ORD05647,"Nike Air Force 1 Low",5666.38,shoes,14
ORD05648,"Vans Slip-On",13115.33,shoes,13
ORD05649,"Jordan 1 Retro High",3023.53,shoes,39
ORD05650,"Bandai Ultraman Figure",3409.56,collectibles,29
ORD05651,"Comme des Garçons Shirt",23650.62,apparel,27
ORD05652,"Adidas Stan Smith",9143.08,shoes,8
ORD05653,"Chanel Classic Flap",1707.94,bags,34
ORD05654,"Vans Slip-On",9917.7,shoes,7
ORD05655,"Adidas Ultraboost 22",24938.18,shoes,18
ORD05656,"Puma Suede Classic",9984.1,shoes,12
ORD05657,"Common Projects Achilles",7929.61,shoes,8
ORD05658,"Nendoroid Hatsune Miku",13196.95,collectibles,7
ORD05659,"One Piece Mega WCF",13539.18,collectibles,30
ORD05660,"Dragon Ball Statue",8302.56,collectibles,28
ORD05661,"Acne Studios Face Patch",6579.2,apparel,9
ORD05662,"New Balance 574",10315.57,shoes,23
ORD05663,"Palace Tri-Ferg Tee",18152.06,apparel,18
ORD05664,"LEGO Creator Expert",7480.12,collectibles,6
ORD05665,"Stüssy World Tour Tee",17904.48,apparel,6
ORD05666,"Palace Tri-Ferg Tee",14861.31,apparel,11
ORD05667,"New Balance 574",22406.17,shoes,32
ORD05668,"Stone Island Shadow Project",6196.61,apparel,18
ORD05669,"Tamiya RC Car",6030.12,collectibles,17
ORD05670,"Carhartt WIP Chase Tee",23839.07,apparel,15
ORD05671,"Birkenstock Arizona",3164.66,shoes,5
ORD05672,"Kipling City Bag",35550.95,bags,42
ORD05673,"Comme des Garçons Shirt",25674.21,apparel,16
ORD05674,"Stone Island Shadow Project",28846.57,apparel,25
ORD05675,"Reebok Club C",1223.97,shoes,6
ORD05676,"Tumi Alpha Backpack",19778.71,bags,23
ORD05677,"Fjällräven Kånken",21760.51,bags,22
ORD05678,"Palace Tri-Ferg Tee",11601.86,apparel,16
ORD05679,"Hot Wheels RLC",6041.92,collectibles,10
ORD05680,"Hoka Clifton 9",24523.28,shoes,34
ORD05681,"Stone Island Shadow Project",8602.15,apparel,10
ORD05682,"Adidas Stan Smith",3807,shoes,11
ORD05683,"Adidas Ultraboost 22",15257.88,shoes,31
ORD05684,"Adidas Ultraboost 22",1876.24,shoes,20
ORD05685,"Reebok Club C",3996.38,shoes,15
ORD05686,"Adidas Stan Smith",2806.21,shoes,11
ORD05687,"Skechers Go Walk",2802.53,shoes,9
ORD05688,"Dragon Ball Statue",10167.05,collectibles,28
ORD05689,"Comme des Garçons Shirt",29159.9,apparel,9
ORD05690,"Louis Vuitton Neverfull",49555.9,bags,30
ORD05691,"Carhartt WIP Chase Tee",5943.61,apparel,25
ORD05692,"Adidas Ultraboost 22",9400.42,shoes,18
ORD05693,"LEGO Creator Expert",5431.27,collectibles,23
